1, 3803590, 1198980
1, 759430, 163590
1, 2046900, 170060
1, 1773320, 170060
1, 786900, 165170
1, 762720, 161560
1, 759650, 164570
1, 757340, 164410
1, 1734020, 168280
1, 764680, 165330
1, 909160, 171470
1, 1192770, 1005370
1, 2776930, 180340
1, 759190, 163460
1, 762180, 166360
1, 25078760, 188440
1, 758390, 468460
1, 1624930, 170880
1, 757570, 164930
1, 756540, 165120
1, 1990060, 168720
1, 765350, 164330
1, 761340, 164530
1, 759810, 163770
1, 1692030, 170700
1, 752400, 166480
1, 758180, 163780
1, 769170, 163020
1, 772290, 165000
1, 761290, 171900
1, 754970, 169660
1, 759560, 170880
1, 757150, 170440
1, 760840, 176790
1, 758160, 171570
1, 2052250, 172990
1, 757930, 174440
1, 762130, 172570
1, 869050, 173520
1, 755910, 169300
1, 757080, 166590
1, 759120, 2114490
1, 913290, 165920
1, 760100, 167120
1, 759680, 164520
1, 1921160, 170210
1, 1862580, 169330
1, 2573340, 179650
1, 755780, 164090
1, 757290, 386080
1, 2814090, 179750
1, 761280, 165500
1, 759600, 163830
1, 750330, 163550
1, 756200, 164450
1, 1868140, 170680
1, 2651960, 178140
1, 761200, 164250
1, 759050, 165680
1, 2445230, 183080
1, 758140, 164300
1, 760030, 1824920
1, 758410, 172570
1, 756010, 173330
1, 759660, 171990
1, 762100, 174430
1, 1927340, 176620
1, 750710, 174070
1, 756830, 166270
1, 767990, 161700
1, 1532300, 170550
1, 753650, 163820
1, 755240, 163950
1, 756950, 164900
1, 2692410, 180530
1, 758290, 163600
1, 1772580, 172870
1, 2672610, 184720
1, 761030, 162780
1, 756990, 165420
1, 1058660, 1766780
1, 750650, 160450
1, 777110, 165590
1, 756680, 164080
1, 765210, 166350
1, 758010, 164270
1, 2752730, 286320
1, 897750, 171840
1, 2024190, 167250
1, 759910, 165890
1, 2789910, 180680
1, 912780, 171160
1, 890350, 167020
1, 2813820, 176850
1, 761430, 163140
1, 779310, 164990
1, 759280, 167730
1, 757150, 163180
1, 755010, 164700
1, 1699780, 171800
2, 2839160, 385170
2, 847200, 386310
2, 854060, 388160
2, 3036090, 395320
2, 853700, 387610
2, 2081000, 394830
2, 861800, 392250
2, 874070, 387020
2, 851320, 386420
2, 854350, 389480
2, 2040790, 511610
2, 855790, 386170
2, 2864230, 395610
2, 850570, 385110
2, 2074150, 400600
2, 958730, 388410
2, 993630, 391620
2, 1820160, 398400
2, 854060, 379970
2, 852450, 387720
2, 864530, 387200
2, 993980, 394800
2, 1003820, 2303600
2, 846340, 387010
2, 853190, 386940
2, 1961390, 393650
2, 845740, 385150
2, 851560, 387200
2, 2114540, 393360
2, 850770, 388790
2, 849360, 2601930
2, 850640, 387340
2, 849900, 387640
2, 848180, 1525770
2, 866700, 386990
2, 855080, 389700
2, 2204860, 392800
2, 846610, 387030
2, 851670, 387020
2, 1960730, 394600
2, 862930, 385730
2, 853410, 386480
2, 2186430, 396340
2, 846640, 388620
2, 2831450, 390830
2, 856400, 385140
2, 846140, 1502310
2, 854150, 387060
2, 852360, 386650
2, 850440, 389960
2, 845510, 510730
2, 1085370, 390450
2, 2883100, 403510
2, 851890, 385820
2, 2123460, 393440
2, 1904630, 393630
2, 847800, 386150
2, 848170, 386380
2, 2020770, 394250
2, 978040, 405220
2, 1026940, 24446290
2, 853550, 2272020
2, 846740, 385270
2, 852600, 390000
2, 2816330, 393840
2, 854610, 385410
2, 27693560, 397360
2, 852170, 386580
2, 847730, 385700
2, 2713590, 397320
2, 853000, 385950
2, 847550, 1661400
2, 1892300, 393830
2, 2773020, 392990
2, 852600, 387040
2, 2022480, 393610
2, 852680, 384290
2, 852790, 387530
2, 991480, 425680
2, 844870, 383140
2, 844700, 385840
2, 848180, 385660
2, 2103560, 396410
2, 879020, 387450
2, 27146600, 399180
2, 846740, 383820
2, 846930, 388210
2, 1871550, 403660
2, 860190, 385390
2, 2870290, 396050
2, 852740, 386780
2, 2088920, 395300
2, 881030, 389170
2, 848110, 2203510
2, 854480, 388120
2, 852640, 386890
2, 24674490, 396900
2, 2728570, 396280
2, 852780, 387320
2, 1016960, 393250
3, 1292180, 892440
3, 1038650, 1040820
3, 1043570, 897290
3, 2148080, 1024810
3, 1166950, 1944560
3, 1057960, 897450
3, 1035740, 2940580
3, 3019260, 904210
3, 1042060, 896530
3, 1059020, 897140
3, 1031590, 2171860
3, 1030860, 895610
3, 3079590, 897780
3, 2953320, 899020
3, 1042170, 895760
3, 2101130, 904030
3, 1033330, 2122840
3, 1046670, 895390
3, 27121510, 908490
3, 1182980, 1913610
3, 3029440, 904450
3, 2985480, 896140
3, 1042020, 1039230
3, 1040710, 892840
3, 1045390, 1030540
3, 1054800, 2687500
3, 1033800, 894360
3, 1033430, 2067170
3, 1035360, 895650
3, 3122430, 896830
3, 1037690, 893590
3, 1042800, 897280
3, 2107350, 900650
3, 1200920, 1919650
3, 3066850, 896240
3, 1041820, 2889390
3, 1039490, 894020
3, 1040630, 1032480
3, 2255700, 900800
3, 1037590, 895210
3, 3032840, 896150
3, 1215170, 2862190
3, 1045760, 896340
3, 1187660, 897110
3, 2698830, 900520
3, 1042110, 898890
3, 1042900, 898830
3, 1065710, 1951810
3, 2959200, 895460
3, 1043370, 895610
3, 1270300, 1817120
3, 1040650, 2102750
3, 1036870, 893360
3, 1038680, 1913850
3, 3053750, 905280
3, 1038560, 2854170
3, 1032320, 895500
3, 2304020, 901330
3, 1039610, 2156760
3, 1042520, 899200
3, 3011150, 1020940
3, 1226880, 2751240
3, 1034750, 894840
3, 2275990, 902070
3, 1198020, 900710
3, 2119610, 906060
3, 1037770, 1983140
3, 3116110, 902780
3, 3002900, 918070
3, 1041160, 894570
3, 1043110, 895380
3, 2120300, 902510
3, 1038070, 898100
3, 3071750, 897990
3, 1042620, 2932020
3, 1037480, 891000
3, 2087700, 901260
3, 1032830, 896810
3, 1036390, 2723150
3, 1042530, 895270
3, 2353800, 903450
3, 2117940, 903340
3, 1039180, 1940570
3, 3003950, 903730
3, 1036040, 894290
3, 1037150, 896580
3, 2048820, 901690
3, 2056160, 901030
3, 1039110, 1882340
3, 2970060, 897180
3, 1038040, 2891230
3, 1032220, 893340
3, 2268410, 900030
3, 1212400, 903490
3, 2129500, 904540
3, 1040710, 897300
3, 1053000, 1027100
3, 3122120, 898200
3, 1037650, 894310
3, 2734700, 908310
4, 1628960, 3516800
4, 1357770, 3521060
4, 1364240, 3632890
4, 2386830, 2088760
4, 2459170, 1870620
4, 2534780, 1992780
4, 2580490, 1869780
4, 2686260, 1905620
4, 1364910, 1993260
4, 1365460, 1866070
4, 2437240, 1996770
4, 2456160, 1871160
4, 2589720, 1991900
4, 1488550, 3623320
4, 1359640, 3830170
4, 1353150, 3865450
4, 1352720, 3808320
4, 1363560, 45908430
4, 3348830, 1866120
4, 1353960, 3729970
4, 1508960, 3800780
4, 1357660, 3846040
4, 3429080, 1869140
4, 3189720, 1865790
4, 1356380, 3813660
4, 3686730, 1978160
4, 3405520, 1864740
4, 1363620, 2957600
4, 1362260, 2895580
4, 1362550, 3049350
4, 1362940, 3005790
4, 1358970, 3145100
4, 1358790, 3678560
4, 1492690, 3673780
4, 1355670, 3836930
4, 1528320, 3758290
4, 1358720, 3948880
4, 29849360, 2886430
4, 2889940, 1870240
4, 1369370, 3009970
4, 1390010, 1866220
4, 3485990, 2964360
4, 1356490, 2831610
4, 3272750, 1865170
4, 2482250, 1988670
4, 2525720, 1869180
4, 2605170, 1885350
4, 2586020, 1871290
4, 1536810, 3701270
4, 1360580, 3663720
4, 1531150, 3695010
4, 1363080, 3924750
4, 1522930, 3838120
4, 1356350, 30444980
4, 3202260, 1990160
4, 3369310, 1864180
4, 1361770, 3853440
4, 1534250, 3884300
4, 1359640, 26785540
4, 3285870, 2877690
4, 3375510, 1867110
4, 3426960, 2990450
4, 1364970, 3080200
4, 1368360, 3053280
4, 2419570, 1872840
4, 1354950, 3037550
4, 1359750, 2945240
4, 1362730, 3103300
4, 1361220, 3014510
4, 1356990, 2981840
4, 1373970, 1865710
4, 3238760, 1989160
4, 3275720, 1866610
4, 3762550, 1866240
4, 1357930, 2829850
4, 1358150, 2980910
4, 1376700, 2950780
4, 1391030, 3016240
4, 1355750, 3047310
4, 2434550, 1996520
4, 2518840, 1870380
4, 2536090, 1989150
4, 2585210, 1871300
4, 2530610, 1873160
4, 1361370, 3870000
4, 1358630, 1864070
4, 1356650, 1992470
4, 1365400, 1864570
4, 2557040, 1989710
4, 2338230, 1874710
4, 2483410, 1872870
4, 1358340, 2928110
4, 1360560, 3000670
4, 1357840, 3011280
4, 1524830, 3883620
4, 1364300, 3720000
4, 1512450, 3656930
4, 1358540, 3802140
4, 1371280, 3740140
4, 1354980, 27779780
5, 4152080, 4606600
5, 1845690, 4698160
5, 1850190, 5482500
5, 31826420, 3466430
5, 3086930, 5192980
5, 1847210, 5426280
5, 3826810, 4663110
5, 3130090, 30356440
5, 1853810, 5269660
5, 3806820, 4543010
5, 1849090, 4647250
5, 3073960, 5408630
5, 3789650, 4417790
5, 2005860, 4505350
5, 3141130, 5254110
5, 1851950, 5853930
5, 1999190, 5172840
5, 1848610, 6345220
5, 1855940, 4584620
5, 3083220, 5448150
5, 1856520, 5641200
5, 1851490, 4531420
5, 2972680, 5343300
5, 1852860, 5389700
5, 3915410, 4662890
5, 2763910, 3578980
5, 2639920, 5272940
5, 3722520, 4476150
5, 3835600, 4535220
5, 3172770, 29665160
5, 1845020, 4477370
5, 3066040, 5249870
5, 2022420, 5350610
5, 3984370, 4638600
5, 1982520, 5404380
5, 3559170, 4545510
5, 3174120, 5314390
5, 1855980, 5569060
5, 1845270, 4783640
5, 1855890, 5329430
5, 3853050, 4519870
5, 3110560, 3474660
5, 2011410, 5339180
5, 3940360, 4403300
5, 1998410, 4493920
5, 2984890, 5372030
5, 1854670, 5486000
5, 25210170, 4506570
5, 2952240, 5330860
5, 1850850, 5313370
5, 3918570, 4573940
5, 3178070, 29405360
5, 1857480, 4482910
5, 3072970, 5262310
5, 2021480, 5358750
5, 3985890, 4629740
5, 1863160, 5270410
5, 3890010, 4512040
5, 3854830, 4527010
5, 3152030, 5424140
5, 2018200, 29881670
5, 3773870, 4418800
5, 1848330, 4527170
5, 3852200, 4517340
5, 3115260, 3472370
5, 2009840, 5392970
5, 3041610, 5191290
5, 2760640, 5883950
5, 3853980, 4647670
5, 1853270, 4754950
5, 1877090, 33444310
5, 1958520, 4474410
5, 3114070, 5256890
5, 1845230, 5423330
5, 3870600, 4707310
5, 1849180, 4513630
5, 2962640, 5340260
5, 1849200, 5417020
5, 4003410, 4635620
5, 2957840, 5113180
5, 1846350, 5401650
5, 1848020, 6400320
5, 1846460, 4674390
5, 3126570, 5402860
5, 1849340, 6252750
5, 3693780, 4570740
5, 2934390, 3564930
5, 3104190, 5388040
5, 27783560, 3468010
5, 3055550, 5215530
5, 1848280, 5439780
5, 3847560, 4740810
5, 3102500, 7607430
5, 1846510, 4515410
5, 2921600, 3473360
5, 3149590, 5250210
5, 1849260, 6550400
5, 28144870, 4415920
5, 1857560, 4587450
5, 1864800, 5403850
6, 4817250, 31725960
6, 4396290, 8964210
6, 2690070, 8619010
6, 3764110, 8994660
6, 3916880, 35800540
6, 3655370, 7466140
6, 4473300, 6831150
6, 3646490, 8716330
6, 3519660, 7407430
6, 4466050, 6683260
6, 3740370, 8518710
6, 2905960, 8619070
6, 3690950, 40922650
6, 3630980, 7485320
6, 4420120, 8479210
6, 2499130, 8748550
6, 3871290, 35045270
6, 3646540, 7427840
6, 4377690, 6798290
6, 3736800, 8704500
6, 2542960, 8207960
6, 2506330, 8392780
6, 3682810, 7416270
6, 4726440, 8545610
6, 4484860, 6657100
6, 3641310, 8557540
6, 4541520, 8485640
6, 4444030, 6888070
6, 4500740, 6765570
6, 3719950, 8526500
6, 2499190, 8663620
6, 4595800, 33349930
6, 3594490, 8494080
6, 2656370, 8594970
6, 4520720, 6878510
6, 2663690, 34633980
6, 3613450, 7491650
6, 4518970, 8488250
6, 2498070, 8749210
6, 3628310, 8407270
6, 4366770, 8450190
6, 2507440, 8571840
6, 3731120, 7575680
6, 3495520, 7432780
6, 4460240, 6819770
6, 3778030, 8568370
6, 2685770, 32796190
6, 3671890, 7474120
6, 4516860, 8563570
6, 2500030, 8791470
6, 3828750, 34725630
6, 3578730, 7441330
6, 4551540, 6812930
6, 3698310, 8661090
6, 3609420, 8832410
6, 3620770, 7556360
6, 4566150, 6787740
6, 2521250, 8742270
