3867540, 28658760, 4533470, 3802080, 31522140, 3907800
2097580, 2330370, 4186360, 3643740, 4802790, 3769280
3413980, 2154730, 4512500, 2592390, 4597060, 4190330
3273570, 3967110, 2480040, 2820840, 4545740, 4094130
3138100, 3916120, 3637680, 3787690, 3782690, 4854150
2078950, 4266620, 2608520, 4518120, 3872270, 4745860
2077220, 4081490, 3649330, 4510610, 3926080, 29053000
2090430, 2306350, 4458690, 3699400, 4631420, 4035270
3830960, 3234090, 2471490, 2631760, 4577920, 3957580
2110180, 2172080, 3566430, 4476650, 4029400, 3002630
3970960, 3459650, 2465780, 4488090, 3810540, 28265880
3914440, 3389840, 4505730, 3706640, 4627900, 3991800
2315050, 2169670, 4459800, 3772880, 4534460, 3900810
2084750, 2171670, 3635070, 4471990, 3994370, 4687730
2067030, 4236350, 3803780, 4525830, 3982210, 30225220
4125040, 3426430, 2505650, 3661630, 5018510, 4701620
3143310, 4169830, 3679050, 2851710, 4553370, 3974860
3261380, 2155860, 4108090, 3884710, 3847060, 4820660
33741720, 2267220, 4324840, 3938180, 4510080, 4029830
4051440, 3418150, 4365110, 3698080, 4743100, 4701410
2071480, 4137300, 3738460, 4374390, 3898760, 27901810
4150870, 3323340, 2989910, 3676950, 4763410, 4027070
3818830, 3239130, 2493270, 4740250, 4662150, 4111420
4101920, 3387850, 3633070, 2601420, 2729730, 4691690
3288960, 4032220, 2634700, 4558060, 3908830, 32020090
4143400, 3255580, 2597690, 3669890, 4673840, 4164160
3106450, 2148120, 4068490, 3740600, 4572990, 3894500
2103520, 2170460, 2515080, 4486660, 4030250, 4648740
2077550, 2352220, 4445370, 3695000, 4833500, 4491040
2089740, 2273180, 2493430, 4365740, 3920600, 2972380
4255640, 3310070, 2480660, 3796020, 3149660, 4089230
2099230, 3355620, 4404170, 4400340, 2937480, 2821840
3963800, 3420140, 2456190, 4585070, 4597510, 4144750
4159920, 3364330, 4377560, 2948830, 2718840, 3919470
3349590, 4052970, 4085090, 4194670, 4485220, 3931420
2087590, 2324730, 4483090, 4544550, 2735390, 2974050
3226090, 2165720, 4285060, 3895760, 4691590, 4134940
2084320, 2240260, 3702870, 4600110, 2724550, 4704380
4147350, 3478100, 4347390, 3697080, 4847360, 2983700
3206070, 4044830, 2481940, 3705000, 4673320, 4017430
3245000, 2142150, 4449540, 4612140, 3948980, 4968300
2079320, 2222460, 3620330, 4640170, 3820840, 3798890
3389700, 2166430, 3522940, 4563550, 3917540, 3986450
2091400, 2202910, 4450410, 4439300, 2861150, 2844460
3160470, 2138260, 4401580, 3075630, 4541310, 4109800
3997020, 3261550, 2653950, 3677620, 4638360, 4087540
3123020, 2295820, 2494120, 2735660, 3734450, 4834510
28587840, 2236530, 3509970, 4544320, 4496910, 4047530
4066750, 3441030, 4352310, 3681700, 4737450, 3933720
2313200, 2293810, 4473380, 2762130, 4622710, 4032270
2076740, 4072560, 3824440, 2603870, 3721400, 4722170
2092820, 28721530, 4420080, 3863420, 2866870, 4742030
4039230, 3454320, 4242880, 3777820, 2720120, 4613390
2072750, 2371140, 3662900, 2639400, 3784720, 4842860
2229160, 2169990, 4493130, 3820720, 4632280, 3914430
2097450, 2221210, 3722200, 4562850, 2728670, 4674290
4127500, 3391080, 2483140, 4400740, 3992630, 4701110
2079090, 2244980, 2481440, 3751340, 4638870, 4189300
4095540, 3323720, 4466480, 3537230, 4648800, 4103510
2094760, 2178150, 4434680, 3901280, 4524540, 4156190
2092920, 2194350, 4677530, 3813100, 4593360, 4047980
3394150, 2146190, 3571970, 2593810, 2978700, 3907970
2226170, 2173120, 3580980, 2722820, 4872220, 4759130
2079830, 2231550, 2474540, 3684140, 2715710, 4856830
2109550, 2186060, 4384320, 3904280, 3697950, 5857940
2100410, 28384470, 4420480, 3898650, 2719860, 3958170
3306950, 2400290, 3551840, 2599170, 2726640, 2978680
3257500, 2149490, 4549150, 2603220, 4679200, 3967090
2091790, 2347880, 3676300, 4574580, 3812000, 4682030
3293600, 28910680, 2630350, 3798710, 27223530, 2843160
3262270, 4428960, 2478950, 4542620, 2731600, 4031710
4080780, 3290950, 4552060, 2762600, 4625810, 4180410
3267070, 3972280, 3669640, 2731280, 4452810, 4060740
3127620, 2286210, 4481730, 3752050, 3859040, 4693930
3374520, 4219020, 2488860, 4424300, 3955230, 4386320
4658220, 3365740, 3735910, 4661280, 3979090, 4736030
4092070, 3366930, 2632740, 3701160, 4714580, 4773280
3098290, 4133940, 3803490, 4398630, 3964920, 4912720
3848930, 3294080, 2482540, 4161360, 2752090, 4798520
4031170, 3221880, 2466380, 4531090, 3956870, 4788310
2209450, 2214850, 4359400, 3752440, 4711140, 3865350
2321050, 2160360, 27557280, 2591750, 2736060, 30954830
2072500, 4739740, 3750590, 4495910, 3907350, 3951580
2241060, 4316230, 3693080, 4659980, 4679970, 4152220
4101360, 3429460, 4405520, 2736890, 2717870, 4680500
2098420, 4211750, 4211010, 3820290, 2841230, 2869370
3186070, 4186510, 3717480, 4354990, 3841750, 4848610
2215050, 2250070, 3665670, 4659850, 2735810, 4901180
4036790, 3433900, 2488170, 4557650, 3894830, 4622250
4272000, 3476040, 30583780, 3773670, 2722640, 2862200
3231420, 4157220, 2486040, 4064610, 4648040, 2853990
3242430, 4019400, 3825070, 3546090, 4519030, 4077240
3152230, 4203230, 2477320, 4540020, 3927570, 4856700
3964840, 3215670, 2471590, 4667680, 5227030, 4000090
3753570, 3546460, 4214290, 3764620, 4637320, 3913650
3867650, 3402960, 26097630, 3652580, 4733360, 4055810
2099860, 2321100, 4417360, 2605930, 4650120, 4081950
3071070, 4018790, 2624180, 2600070, 4068890, 4807190
2214470, 2213590, 3568420, 2603680, 4814090, 4759140
2942640, 4179420, 3688950, 4532920, 3840200, 2840860
2101260, 4238400, 3751180, 3696780, 2858660, 4077850
2092520, 2182680, 4302370, 3865530, 4643270, 3939150
3312570, 4207330, 3524490, 2596610, 3906370, 2858320
3201400, 2158060, 27000270, 3736030, 4623810, 5635660
4053070, 2207680, 2479160, 4345410, 3771130, 4873290
2076170, 3968860, 3563730, 2732140, 4757960, 3992110
3260430, 2171560, 2485370, 3708840, 3800660, 4821610
29084530, 3263380, 2612560, 4481380, 3648030, 4832480
3143170, 4252980, 2495300, 4532920, 3912670, 4028960
2108210, 2393580, 4379230, 4458180, 2730770, 4104040
3214160, 2155540, 4295320, 3906050, 4606400, 3934870
3924640, 3382880, 2475780, 4517830, 2731050, 4867330
2082960, 2334630, 2478200, 4349730, 3960360, 2879740
4062730, 3328580, 4671180, 2603970, 4742360, 2849440
2076200, 2254570, 3598010, 3544300, 2863090, 4741050
2230960, 3221470, 4370090, 3872980, 4543070, 4125330
4138090, 3426810, 3694460, 3047460, 4020680, 4672740
2077890, 2231430, 2485900, 4481590, 3961030, 4662200
2074320, 4144750, 3623560, 3751300, 4635310, 4159780
3147860, 2144990, 2636860, 2600150, 3863470, 4862950
2209860, 32698700, 2482490, 4517750, 3773550, 6186230
3215120, 3998240, 3598780, 2729480, 4458710, 4120320
2314370, 2318970, 3523180, 2599310, 2866030, 4745140
4146780, 3506770, 4263120, 3728520, 4700610, 3846650
3228070, 2290140, 2499190, 4688530, 2736640, 2838250
3792180, 3811470, 4278300, 29054460, 4777070, 4014270
2079240, 3973570, 3621090, 4714150, 2745450, 3895420
3265680, 2291020, 3516150, 4502690, 4050150, 4602400
3172010, 4107660, 3820620, 4359240, 3883160, 4935150
2082790, 2226740, 3762110, 28749380, 2719680, 4229580
28636110, 4056210, 3636530, 2600090, 2746760, 4832140
2072080, 4063660, 3439210, 4451200, 4048210, 4641070
2201450, 2217910, 3564670, 3695910, 4747670, 4167980
3187330, 2147310, 4408620, 4600900, 3939140, 3080290
2076560, 4143450, 3628790, 4574090, 2893440, 3964390
2088290, 2175800, 3561750, 2594990, 4776130, 5119700
2294410, 27080060, 2479130, 4619070, 2724510, 4734370
2085920, 2219280, 2638400, 3795090, 4720890, 4430320
3839640, 2192630, 4302070, 4483060, 3795860, 4800650
2090000, 4091240, 3572220, 26348100, 3884550, 4887750
2097370, 3398050, 3595170, 4413650, 2721960, 4829070
4167680, 3357710, 2488150, 4540850, 3929140, 4620790
4031170, 2193420, 2607960, 3813540, 4658450, 4178260
3148790, 2145430, 4426930, 4519370, 3841920, 4930570
2237580, 2168560, 4462770, 3893820, 2899320, 3888600
3333060, 2555180, 4333700, 3688040, 26002890, 4031780
2090310, 2294880, 3505760, 4536000, 3944560, 3885670
3958910, 3260850, 4522680, 3605650, 4602520, 4128180
2081340, 4077430, 3622660, 2603660, 4714470, 4062460
3185340, 4136850, 2494620, 3901970, 3757210, 4792710
2078950, 4008480, 3493140, 4530530, 4023440, 2867270
2286590, 3284240, 2830310, 2601540, 4801220, 2847850
3160470, 2401530, 2510000, 2626000, 4378540, 4016420
3888600, 3458880, 4428880, 4529160, 3983370, 2834420
3076460, 3928400, 2480830, 2591100, 2759500, 3847570
3774410, 3753910, 4074010, 4307320, 2735530, 4606100
2379770, 2341170, 4473920, 3762600, 2865010, 3863430
3923460, 3350160, 28659050, 4401720, 3796500, 26005960
2092740, 2236700, 3588800, 30351230, 3748510, 4804610
3814160, 3305090, 2665860, 4512730, 4507600, 4013390
4008570, 3365710, 3550450, 2599110, 4723960, 2989450
3708000, 3868310, 4308130, 2641940, 3946240, 29159830
2194130, 4165370, 3660390, 4472220, 3850830, 4906200
2107310, 2185290, 4348830, 3899490, 4450770, 4069230
3933280, 3416790, 4280540, 2735270, 2714910, 3912730
2089910, 2326970, 28581200, 4693090, 3990670, 32574140
4113690, 3299030, 4594650, 3845190, 4745960, 2841920
3281310, 4127200, 3860310, 2614250, 4802440, 4101000
3113380, 4115440, 3631020, 4677610, 3785470, 4930770
3907400, 3183660, 2476780, 2612290, 4523430, 4049680
2123490, 2193380, 3685080, 2615530, 4573160, 3947290
2213200, 2187450, 27779320, 2738850, 4668470, 5106950
3985870, 3326490, 2480960, 4655790, 3767890, 4994640
2081860, 4071110, 3565850, 2598310, 3901110, 4665350
2385320, 2205760, 4388990, 3754100, 4775230, 4802890
3173700, 4257890, 3463700, 2726690, 4604470, 4624800
3279750, 4139690, 3776760, 4553930, 2863000, 3869220
2323190, 4052670, 3692970, 4736650, 4688200, 4183700
4161560, 3511940, 4365630, 3713390, 28089110, 2854710
3289160, 4330810, 2489340, 4485650, 3971780, 4602430
3227170, 3926370, 4232060, 4638210, 2726530, 2849480
3962260, 3304680, 4724830, 4473460, 3998660, 4859520
2071330, 2346650, 2473680, 29389300, 3939180, 4717450
3146810, 2185040, 4303180, 3948220, 3858970, 2976210
3307260, 4104720, 2632520, 2621950, 4576970, 4708640
3212090, 4164860, 3734690, 4534200, 2751220, 2840250
2099410, 2359300, 2474700, 29453970, 4746220, 4016100
2198590, 3999570, 3692340, 2592410, 3797580, 2949010
3370070, 4070440, 3526360, 4575600, 3951740, 4646460
4030920, 3480510, 30896050, 3813150, 2713290, 27840720
2114470, 3468070, 4569210, 2856830, 4549910, 4016380
2129140, 2184450, 4314340, 3879710, 4583770, 4036600
2250550, 2180740, 3699520, 4489490, 4062180, 4658640
2088290, 4113730, 3539410, 2589730, 4554850, 4667680
2089570, 4227070, 3635460, 3787950, 2752660, 4111720
2097870, 4104290, 3587340, 4628680, 2761490, 3879240
3288280, 2148810, 3638770, 2779330, 4676500, 4080590
3219790, 3953170, 2499700, 3883750, 3795900, 4939470
4155410, 3419080, 4415180, 2621430, 2725740, 4035450
3951090, 3421150, 32564480, 2598650, 4566820, 3796830
2208900, 2196650, 4460380, 3747880, 4658950, 4006100
2075580, 4163210, 3626850, 4670780, 3944360, 2846220
3240350, 28896960, 4288210, 3700580, 29148830, 4690720
2068330, 2226490, 4298580, 3707690, 5074790, 3949680
3787190, 3327430, 27179910, 3620680, 4603090, 4114860
2104840, 2406670, 4377820, 3957610, 4506560, 4061520
3087670, 3984450, 4600140, 2598990, 3885860, 4682150
4093410, 3453820, 4423660, 3763130, 4661670, 3087190
3244560, 4259340, 3735850, 4409070, 3957480, 29591600
2221720, 4119880, 3690300, 4495280, 3812380, 4976680
2079330, 4075330, 3680340, 4654830, 3862600, 4907610
4099040, 3540540, 4264080, 31659230, 3904780, 4883830
4126490, 3234280, 2477080, 2733490, 4589080, 3944370
4118790, 3353610, 4403780, 4349360, 2711460, 3949580
3372480, 2161840, 3873540, 4560760, 3992770, 29762680
3117570, 4115670, 2604120, 4419670, 3937660, 4992660
2091550, 2370250, 3603470, 4677970, 3767320, 4771810
2087140, 4321340, 2615380, 4489160, 3875210, 3921050
2099600, 2187920, 4586240, 3807700, 4668380, 4156370
3118530, 2152780, 4448850, 3540540, 2718490, 4749520
2310990, 2165840, 4342980, 3953880, 3792340, 4838680
2095000, 2249460, 2652480, 4494950, 3891460, 4073620
3961350, 3370810, 30474090, 3642460, 4777620, 2998840
3175900, 4052400, 3842950, 4362840, 3928080, 5210220
3164750, 3944440, 2496250, 3886190, 3805880, 2848470
3246710, 4238160, 3475820, 4513290, 2748040, 4660950
4002970, 3479480, 2491850, 3799830, 28812310, 4831550
2081830, 3445200, 4416910, 3620870, 4785080, 3944020
3274970, 2144900, 3824950, 4382700, 3961170, 2850270
2216080, 2219350, 3748580, 4544670, 2862890, 4706670
28820100, 3302560, 3605080, 4435790, 2731060, 4948610
2380720, 3375940, 4285740, 3783040, 4665320, 4628760
3087520, 4130580, 3760060, 4463270, 3890080, 4860150
3916580, 3317170, 4329500, 2614200, 3854940, 8383840
2107840, 2176490, 4450910, 3759990, 3826610, 5300280
2081100, 2363390, 3544590, 4464910, 3879610, 2851950
3314620, 2141140, 2650210, 4462900, 3893230, 29268220
3204520, 2149690, 4812790, 4440020, 3872780, 2850980
3085630, 4212220, 2483050, 3738190, 2746850, 4093220
3409100, 2566740, 3349640, 4574780, 3715750, 4716970
2078710, 2245240, 3565410, 2707800, 4589530, 4968950
3968330, 3316220, 2467360, 3852880, 4582810, 4889060
4123100, 3364830, 4593990, 2633050, 2720050, 4847280
2222110, 2239040, 3722190, 32257300, 2835270, 4774560
2246540, 3278000, 4478640, 3923780, 4563050, 3897850
